1,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
342,10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa
343,09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa
344,08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa
345,07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa
346,06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa
347,05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa
348,04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa
349,03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa
350,02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa
351,01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,42228429,Africa
352,31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,42228429,Africa
353,23/05/2020,23,5,2020,0,0,Andorra,AD,AND,77006,Europe
354,22/05/2020,22,5,2020,0,0,Andorra,AD,AND,77006,Europe
355,21/05/2020,21,5,2020,1,0,Andorra,AD,AND,77006,Europe
356,20/05/2020,20,5,2020,0,0,Andorra,AD,AND,77006,Europe
357,19/05/2020,19,5,2020,0,0,Andorra,AD,AND,77006,Europe
358,18/05/2020,18,5,2020,0,0,Andorra,AD,AND,77006,Europe
359,17/05/2020,17,5,2020,0,2,Andorra,AD,AND,77006,Europe
360,16/05/2020,16,5,2020,0,0,Andorra,AD,AND,77006,Europe
361,15/05/2020,15,5,2020,1,0,Andorra,AD,AND,77006,Europe
362,14/05/2020,14,5,2020,2,1,Andorra,AD,AND,77006,Europe
363,13/05/2020,13,5,2020,2,0,Andorra,AD,AND,77006,Europe
364,12/05/2020,12,5,2020,1,0,Andorra,AD,AND,77006,Europe
365,11/05/2020,11,5,2020,1,0,Andorra,AD,AND,77006,Europe
366,10/05/2020,10,5,2020,2,1,Andorra,AD,AND,77006,Europe
367,09/05/2020,9,5,2020,0,0,Andorra,AD,AND,77006,Europe
368,08/05/2020,8,5,2020,1,1,Andorra,AD,AND,77006,Europe
369,07/05/2020,7,5,2020,0,0,Andorra,AD,AND,77006,Europe
370,06/05/2020,6,5,2020,1,1,Andorra,AD,AND,77006,Europe
371,05/05/2020,5,5,2020,2,0,Andorra,AD,AND,77006,Europe
372,04/05/2020,4,5,2020,1,1,Andorra,AD,AND,77006,Europe
373,03/05/2020,3,5,2020,1,1,Andorra,AD,AND,77006,Europe
374,02/05/2020,2,5,2020,1,1,Andorra,AD,AND,77006,Europe
375,01/05/2020,1,5,2020,2,0,Andorra,AD,AND,77006,Europe
376,30/04/2020,30,4,2020,0,1,Andorra,AD,AND,77006,Europe
377,29/04/2020,29,4,2020,0,1,Andorra,AD,AND,77006,Europe
378,28/04/2020,28,4,2020,3,0,Andorra,AD,AND,77006,Europe
379,27/04/2020,27,4,2020,7,0,Andorra,AD,AND,77006,Europe
380,26/04/2020,26,4,2020,2,0,Andorra,AD,AND,77006,Europe
381,25/04/2020,25,4,2020,7,3,Andorra,AD,AND,77006,Europe
382,24/04/2020,24,4,2020,1,0,Andorra,AD,AND,77006,Europe
383,23/04/2020,23,4,2020,6,0,Andorra,AD,AND,77006,Europe
384,22/04/2020,22,4,2020,0,1,Andorra,AD,AND,77006,Europe
385,21/04/2020,21,4,2020,4,0,Andorra,AD,AND,77006,Europe
386,20/04/2020,20,4,2020,9,1,Andorra,AD,AND,77006,Europe
387,19/04/2020,19,4,2020,8,0,Andorra,AD,AND,77006,Europe
388,18/04/2020,18,4,2020,14,2,Andorra,AD,AND,77006,Europe
389,17/04/2020,17,4,2020,9,0,Andorra,AD,AND,77006,Europe
390,16/04/2020,16,4,2020,14,2,Andorra,AD,AND,77006,Europe
391,15/04/2020,15,4,2020,13,2,Andorra,AD,AND,77006,Europe
392,14/04/2020,14,4,2020,8,0,Andorra,AD,AND,77006,Europe
393,13/04/2020,13,4,2020,16,1,Andorra,AD,AND,77006,Europe
394,12/04/2020,12,4,2020,21,2,Andorra,AD,AND,77006,Europe
395,11/04/2020,11,4,2020,18,1,Andorra,AD,AND,77006,Europe
396,10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006,Europe
397,09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006,Europe
398,08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006,Europe
399,07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006,Europe
400,06/04/2020,6,4,2020,35,1,Andorra,AD,AND,77006,Europe
401,05/04/2020,5,4,2020,27,1,Andorra,AD,AND,77006,Europe
402,04/04/2020,4,4,2020,11,1,Andorra,AD,AND,77006,Europe
403,03/04/2020,3,4,2020,38,1,Andorra,AD,AND,77006,Europe
404,02/04/2020,2,4,2020,14,2,Andorra,AD,AND,77006,Europe
405,01/04/2020,1,4,2020,6,4,Andorra,AD,AND,77006,Europe
406,31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006,Europe
407,30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006,Europe
408,29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006,Europe
409,28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006,Europe
410,27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006,Europe
411,26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006,Europe
412,25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006,Europe
413,24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006,Europe
414,23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006,Europe
415,22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006,Europe
416,21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006,Europe
417,20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006,Europe
418,19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006,Europe
419,18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006,Europe
420,17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006,Europe
421,16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006,Europe
422,14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006,Europe
423,03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006,Europe
424,23/05/2020,23,5,2020,2,0,Angola,AO,AGO,30809762,Africa
425,22/05/2020,22,5,2020,6,0,Angola,AO,AGO,30809762,Africa
426,21/05/2020,21,5,2020,2,1,Angola,AO,AGO,30809762,Africa
427,20/05/2020,20,5,2020,2,0,Angola,AO,AGO,30809762,Africa
428,19/05/2020,19,5,2020,0,0,Angola,AO,AGO,30809762,Africa
429,18/05/2020,18,5,2020,0,0,Angola,AO,AGO,30809762,Africa
430,17/05/2020,17,5,2020,0,0,Angola,AO,AGO,30809762,Africa
431,16/05/2020,16,5,2020,0,0,Angola,AO,AGO,30809762,Africa
432,15/05/2020,15,5,2020,3,0,Angola,AO,AGO,30809762,Africa
433,14/05/2020,14,5,2020,0,0,Angola,AO,AGO,30809762,Africa
434,13/05/2020,13,5,2020,0,0,Angola,AO,AGO,30809762,Africa
435,12/05/2020,12,5,2020,0,0,Angola,AO,AGO,30809762,Africa
436,11/05/2020,11,5,2020,2,0,Angola,AO,AGO,30809762,Africa
437,10/05/2020,10,5,2020,0,0,Angola,AO,AGO,30809762,Africa
438,09/05/2020,9,5,2020,7,0,Angola,AO,AGO,30809762,Africa
439,08/05/2020,8,5,2020,0,0,Angola,AO,AGO,30809762,Africa
440,07/05/2020,7,5,2020,0,0,Angola,AO,AGO,30809762,Africa
441,06/05/2020,6,5,2020,1,0,Angola,AO,AGO,30809762,Africa
442,05/05/2020,5,5,2020,0,0,Angola,AO,AGO,30809762,Africa
443,04/05/2020,4,5,2020,0,0,Angola,AO,AGO,30809762,Africa
444,03/05/2020,3,5,2020,6,0,Angola,AO,AGO,30809762,Africa
445,02/05/2020,2,5,2020,2,0,Angola,AO,AGO,30809762,Africa
446,01/05/2020,1,5,2020,0,0,Angola,AO,AGO,30809762,Africa
447,30/04/2020,30,4,2020,0,0,Angola,AO,AGO,30809762,Africa
448,29/04/2020,29,4,2020,0,0,Angola,AO,AGO,30809762,Africa
449,28/04/2020,28,4,2020,1,0,Angola,AO,AGO,30809762,Africa
450,27/04/2020,27,4,2020,1,0,Angola,AO,AGO,30809762,Africa
451,26/04/2020,26,4,2020,0,0,Angola,AO,AGO,30809762,Africa
452,25/04/2020,25,4,2020,0,0,Angola,AO,AGO,30809762,Africa
453,24/04/2020,24,4,2020,1,0,Angola,AO,AGO,30809762,Africa
454,23/04/2020,23,4,2020,0,0,Angola,AO,AGO,30809762,Africa
455,22/04/2020,22,4,2020,0,0,Angola,AO,AGO,30809762,Africa
456,21/04/2020,21,4,2020,0,0,Angola,AO,AGO,30809762,Africa
457,20/04/2020,20,4,2020,0,0,Angola,AO,AGO,30809762,Africa
458,19/04/2020,19,4,2020,5,0,Angola,AO,AGO,30809762,Africa
459,18/04/2020,18,4,2020,0,0,Angola,AO,AGO,30809762,Africa
460,17/04/2020,17,4,2020,0,0,Angola,AO,AGO,30809762,Africa
461,16/04/2020,16,4,2020,0,0,Angola,AO,AGO,30809762,Africa
462,15/04/2020,15,4,2020,0,0,Angola,AO,AGO,30809762,Africa
463,14/04/2020,14,4,2020,0,0,Angola,AO,AGO,30809762,Africa
464,13/04/2020,13,4,2020,0,0,Angola,AO,AGO,30809762,Africa
465,12/04/2020,12,4,2020,0,0,Angola,AO,AGO,30809762,Africa
466,11/04/2020,11,4,2020,0,0,Angola,AO,AGO,30809762,Africa
467,10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762,Africa
468,09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762,Africa
469,08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762,Africa
470,07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762,Africa
471,06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762,Africa
472,05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762,Africa
473,04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762,Africa
474,03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762,Africa
475,02/04/2020,2,4,2020,1,0,Angola,AO,AGO,30809762,Africa
476,01/04/2020,1,4,2020,0,0,Angola,AO,AGO,30809762,Africa
477,31/03/2020,31,3,2020,0,0,Angola,AO,AGO,30809762,Africa
478,30/03/2020,30,3,2020,3,2,Angola,AO,AGO,30809762,Africa
479,29/03/2020,29,3,2020,0,0,Angola,AO,AGO,30809762,Africa
480,28/03/2020,28,3,2020,1,0,Angola,AO,AGO,30809762,Africa
481,27/03/2020,27,3,2020,1,0,Angola,AO,AGO,30809762,Africa
482,26/03/2020,26,3,2020,0,0,Angola,AO,AGO,30809762,Africa
483,25/03/2020,25,3,2020,0,0,Angola,AO,AGO,30809762,Africa
484,24/03/2020,24,3,2020,0,0,Angola,AO,AGO,30809762,Africa
485,23/03/2020,23,3,2020,0,0,Angola,AO,AGO,30809762,Africa
486,22/03/2020,22,3,2020,2,0,Angola,AO,AGO,30809762,Africa
487,23/05/2020,23,5,2020,0,0,Anguilla,AI,,,America
488,22/05/2020,22,5,2020,0,0,Anguilla,AI,,,America
489,21/05/2020,21,5,2020,0,0,Anguilla,AI,,,America
490,20/05/2020,20,5,2020,0,0,Anguilla,AI,,,America
491,19/05/2020,19,5,2020,0,0,Anguilla,AI,,,America
492,18/05/2020,18,5,2020,0,0,Anguilla,AI,,,America
493,17/05/2020,17,5,2020,0,0,Anguilla,AI,,,America
494,16/05/2020,16,5,2020,0,0,Anguilla,AI,,,America
495,15/05/2020,15,5,2020,0,0,Anguilla,AI,,,America
496,14/05/2020,14,5,2020,0,0,Anguilla,AI,,,America
497,13/05/2020,13,5,2020,0,0,Anguilla,AI,,,America
498,12/05/2020,12,5,2020,0,0,Anguilla,AI,,,America
499,11/05/2020,11,5,2020,0,0,Anguilla,AI,,,America
500,10/05/2020,10,5,2020,0,0,Anguilla,AI,,,America
501,09/05/2020,9,5,2020,0,0,Anguilla,AI,,,America
502,08/05/2020,8,5,2020,0,0,Anguilla,AI,,,America
503,07/05/2020,7,5,2020,0,0,Anguilla,AI,,,America
504,06/05/2020,6,5,2020,0,0,Anguilla,AI,,,America
505,05/05/2020,5,5,2020,0,0,Anguilla,AI,,,America
506,04/05/2020,4,5,2020,0,0,Anguilla,AI,,,America
507,03/05/2020,3,5,2020,0,0,Anguilla,AI,,,America
508,02/05/2020,2,5,2020,0,0,Anguilla,AI,,,America
509,01/05/2020,1,5,2020,0,0,Anguilla,AI,,,America
510,30/04/2020,30,4,2020,0,0,Anguilla,AI,,,America
511,29/04/2020,29,4,2020,0,0,Anguilla,AI,,,America
512,28/04/2020,28,4,2020,0,0,Anguilla,AI,,,America
513,27/04/2020,27,4,2020,0,0,Anguilla,AI,,,America
514,26/04/2020,26,4,2020,0,0,Anguilla,AI,,,America
515,25/04/2020,25,4,2020,0,0,Anguilla,AI,,,America
516,24/04/2020,24,4,2020,0,0,Anguilla,AI,,,America
517,23/04/2020,23,4,2020,0,0,Anguilla,AI,,,America
518,22/04/2020,22,4,2020,0,0,Anguilla,AI,,,America
519,21/04/2020,21,4,2020,0,0,Anguilla,AI,,,America
520,20/04/2020,20,4,2020,0,0,Anguilla,AI,,,America
521,19/04/2020,19,4,2020,0,0,Anguilla,AI,,,America
522,18/04/2020,18,4,2020,0,0,Anguilla,AI,,,America
523,17/04/2020,17,4,2020,0,0,Anguilla,AI,,,America
524,16/04/2020,16,4,2020,0,0,Anguilla,AI,,,America
525,15/04/2020,15,4,2020,0,0,Anguilla,AI,,,America
526,14/04/2020,14,4,2020,0,0,Anguilla,AI,,,America
527,13/04/2020,13,4,2020,0,0,Anguilla,AI,,,America
528,12/04/2020,12,4,2020,0,0,Anguilla,AI,,,America
529,11/04/2020,11,4,2020,0,0,Anguilla,AI,,,America
530,10/04/2020,10,4,2020,0,0,Anguilla,AI,,,America
531,09/04/2020,9,4,2020,0,0,Anguilla,AI,,,America
532,08/04/2020,8,4,2020,0,0,Anguilla,AI,,,America
533,07/04/2020,7,4,2020,0,0,Anguilla,AI,,,America
534,06/04/2020,6,4,2020,0,0,Anguilla,AI,,,America
535,05/04/2020,5,4,2020,0,0,Anguilla,AI,,,America
536,04/04/2020,4,4,2020,0,0,Anguilla,AI,,,America
537,03/04/2020,3,4,2020,1,0,Anguilla,AI,,,America
538,02/04/2020,2,4,2020,0,0,Anguilla,AI,,,America
539,01/04/2020,1,4,2020,0,0,Anguilla,AI,,,America
540,31/03/2020,31,3,2020,0,0,Anguilla,AI,,,America
541,30/03/2020,30,3,2020,0,0,Anguilla,AI,,,America
542,29/03/2020,29,3,2020,0,0,Anguilla,AI,,,America
543,28/03/2020,28,3,2020,0,0,Anguilla,AI,,,America
544,27/03/2020,27,3,2020,2,0,Anguilla,AI,,,America
545,23/05/2020,23,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
546,22/05/2020,22,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
547,21/05/2020,21,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
548,20/05/2020,20,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
549,19/05/2020,19,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
550,18/05/2020,18,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
551,17/05/2020,17,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
552,16/05/2020,16,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
553,15/05/2020,15,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
554,14/05/2020,14,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
555,13/05/2020,13,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
556,12/05/2020,12,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
557,11/05/2020,11,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
558,10/05/2020,10,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
559,09/05/2020,9,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
560,08/05/2020,8,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
561,07/05/2020,7,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
562,06/05/2020,6,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
563,05/05/2020,5,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
564,04/05/2020,4,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
565,03/05/2020,3,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
566,02/05/2020,2,5,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America
567,01/05/2020,1,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
568,30/04/2020,30,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
569,29/04/2020,29,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
570,28/04/2020,28,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
571,27/04/2020,27,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
572,26/04/2020,26,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
573,25/04/2020,25,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
574,24/04/2020,24,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
575,23/04/2020,23,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
576,22/04/2020,22,4,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America
577,21/04/2020,21,4,2020,0,1,Antigua_and_Barbuda,AG,ATG,96286,America
578,20/04/2020,20,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
579,19/04/2020,19,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
580,18/04/2020,18,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
581,17/04/2020,17,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
582,16/04/2020,16,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
583,15/04/2020,15,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
584,14/04/2020,14,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
585,13/04/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
586,12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
587,11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
588,10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286,America
589,09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
590,08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
591,07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
592,06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
593,05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
594,04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286,America
595,03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
596,02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
597,01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
598,31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
599,30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
600,29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
601,28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
602,27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286,America
603,26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
604,25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
605,24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
606,23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
607,22/03/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
608,21/03/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
609,15/03/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America
610,23/05/2020,23,5,2020,718,17,Argentina,AR,ARG,44494502,America
611,22/05/2020,22,5,2020,648,13,Argentina,AR,ARG,44494502,America
612,21/05/2020,21,5,2020,474,10,Argentina,AR,ARG,44494502,America
613,20/05/2020,20,5,2020,438,11,Argentina,AR,ARG,44494502,America
614,19/05/2020,19,5,2020,566,16,Argentina,AR,ARG,44494502,America
615,18/05/2020,18,5,2020,0,3,Argentina,AR,ARG,44494502,America
616,17/05/2020,17,5,2020,326,7,Argentina,AR,ARG,44494502,America
617,16/05/2020,16,5,2020,345,3,Argentina,AR,ARG,44494502,America
618,15/05/2020,15,5,2020,255,24,Argentina,AR,ARG,44494502,America
619,14/05/2020,14,5,2020,316,10,Argentina,AR,ARG,44494502,America
620,13/05/2020,13,5,2020,529,14,Argentina,AR,ARG,44494502,America
621,12/05/2020,12,5,2020,245,5,Argentina,AR,ARG,44494502,America
622,11/05/2020,11,5,2020,13,0,Argentina,AR,ARG,44494502,America
623,10/05/2020,10,5,2020,165,7,Argentina,AR,ARG,44494502,America
624,09/05/2020,9,5,2020,240,11,Argentina,AR,ARG,44494502,America
625,08/05/2020,8,5,2020,163,9,Argentina,AR,ARG,44494502,America
626,07/05/2020,7,5,2020,188,9,Argentina,AR,ARG,44494502,America
627,06/05/2020,6,5,2020,133,4,Argentina,AR,ARG,44494502,America
628,05/05/2020,5,5,2020,104,14,Argentina,AR,ARG,44494502,America
629,04/05/2020,4,5,2020,102,9,Argentina,AR,ARG,44494502,America
630,03/05/2020,3,5,2020,149,12,Argentina,AR,ARG,44494502,America
631,02/05/2020,2,5,2020,104,7,Argentina,AR,ARG,44494502,America
632,01/05/2020,1,5,2020,143,4,Argentina,AR,ARG,44494502,America
633,30/04/2020,30,4,2020,158,7,Argentina,AR,ARG,44494502,America
634,29/04/2020,29,4,2020,124,10,Argentina,AR,ARG,44494502,America
635,28/04/2020,28,4,2020,223,11,Argentina,AR,ARG,44494502,America
636,27/04/2020,27,4,2020,0,1,Argentina,AR,ARG,44494502,America
637,26/04/2020,26,4,2020,344,18,Argentina,AR,ARG,44494502,America
638,25/04/2020,25,4,2020,0,2,Argentina,AR,ARG,44494502,America
639,24/04/2020,24,4,2020,147,6,Argentina,AR,ARG,44494502,America
640,23/04/2020,23,4,2020,144,8,Argentina,AR,ARG,44494502,America
641,22/04/2020,22,4,2020,112,9,Argentina,AR,ARG,44494502,America
642,21/04/2020,21,4,2020,90,8,Argentina,AR,ARG,44494502,America
643,20/04/2020,20,4,2020,102,2,Argentina,AR,ARG,44494502,America
644,19/04/2020,19,4,2020,170,10,Argentina,AR,ARG,44494502,America
645,18/04/2020,18,4,2020,98,7,Argentina,AR,ARG,44494502,America
646,17/04/2020,17,4,2020,128,6,Argentina,AR,ARG,44494502,America
647,16/04/2020,16,4,2020,0,4,Argentina,AR,ARG,44494502,America
648,15/04/2020,15,4,2020,160,7,Argentina,AR,ARG,44494502,America
649,14/04/2020,14,4,2020,69,3,Argentina,AR,ARG,44494502,America
650,13/04/2020,13,4,2020,66,6,Argentina,AR,ARG,44494502,America
651,12/04/2020,12,4,2020,162,7,Argentina,AR,ARG,44494502,America
652,11/04/2020,11,4,2020,81,3,Argentina,AR,ARG,44494502,America
653,10/04/2020,10,4,2020,99,14,Argentina,AR,ARG,44494502,America
654,09/04/2020,9,4,2020,80,5,Argentina,AR,ARG,44494502,America
655,08/04/2020,8,4,2020,87,7,Argentina,AR,ARG,44494502,America
656,07/04/2020,7,4,2020,74,7,Argentina,AR,ARG,44494502,America
657,06/04/2020,6,4,2020,103,3,Argentina,AR,ARG,44494502,America
658,05/04/2020,5,4,2020,186,6,Argentina,AR,ARG,44494502,America
659,04/04/2020,4,4,2020,132,3,Argentina,AR,ARG,44494502,America
660,03/04/2020,3,4,2020,0,3,Argentina,AR,ARG,44494502,America
661,02/04/2020,2,4,2020,167,7,Argentina,AR,ARG,44494502,America
662,01/04/2020,1,4,2020,0,0,Argentina,AR,ARG,44494502,America
663,31/03/2020,31,3,2020,146,4,Argentina,AR,ARG,44494502,America
664,30/03/2020,30,3,2020,75,1,Argentina,AR,ARG,44494502,America
665,29/03/2020,29,3,2020,55,2,Argentina,AR,ARG,44494502,America
666,28/03/2020,28,3,2020,101,5,Argentina,AR,ARG,44494502,America
667,27/03/2020,27,3,2020,87,4,Argentina,AR,ARG,44494502,America
668,26/03/2020,26,3,2020,115,2,Argentina,AR,ARG,44494502,America
669,25/03/2020,25,3,2020,86,2,Argentina,AR,ARG,44494502,America
670,24/03/2020,24,3,2020,35,0,Argentina,AR,ARG,44494502,America
671,23/03/2020,23,3,2020,41,0,Argentina,AR,ARG,44494502,America
672,22/03/2020,22,3,2020,67,1,Argentina,AR,ARG,44494502,America
673,21/03/2020,21,3,2020,30,0,Argentina,AR,ARG,44494502,America
674,20/03/2020,20,3,2020,31,1,Argentina,AR,ARG,44494502,America
675,19/03/2020,19,3,2020,18,0,Argentina,AR,ARG,44494502,America
676,18/03/2020,18,3,2020,14,0,Argentina,AR,ARG,44494502,America
677,17/03/2020,17,3,2020,9,0,Argentina,AR,ARG,44494502,America
678,16/03/2020,16,3,2020,11,0,Argentina,AR,ARG,44494502,America
679,15/03/2020,15,3,2020,11,0,Argentina,AR,ARG,44494502,America
680,14/03/2020,14,3,2020,3,1,Argentina,AR,ARG,44494502,America
681,13/03/2020,13,3,2020,12,0,Argentina,AR,ARG,44494502,America
682,11/03/2020,11,3,2020,7,0,Argentina,AR,ARG,44494502,America
683,09/03/2020,9,3,2020,3,0,Argentina,AR,ARG,44494502,America
684,08/03/2020,8,3,2020,1,1,Argentina,AR,ARG,44494502,America
685,07/03/2020,7,3,2020,6,0,Argentina,AR,ARG,44494502,America
686,06/03/2020,6,3,2020,1,0,Argentina,AR,ARG,44494502,America
687,04/03/2020,4,3,2020,1,0,Argentina,AR,ARG,44494502,America
688,23/05/2020,23,5,2020,322,4,Armenia,AM,ARM,2951776,Europe
689,22/05/2020,22,5,2020,335,3,Armenia,AM,ARM,2951776,Europe
690,21/05/2020,21,5,2020,230,3,Armenia,AM,ARM,2951776,Europe
691,20/05/2020,20,5,2020,218,3,Armenia,AM,ARM,2951776,Europe
692,19/05/2020,19,5,2020,351,1,Armenia,AM,ARM,2951776,Europe
693,18/05/2020,18,5,2020,189,5,Armenia,AM,ARM,2951776,Europe
694,17/05/2020,17,5,2020,239,3,Armenia,AM,ARM,2951776,Europe
695,16/05/2020,16,5,2020,184,3,Armenia,AM,ARM,2951776,Europe
696,15/05/2020,15,5,2020,142,1,Armenia,AM,ARM,2951776,Europe
697,14/05/2020,14,5,2020,180,1,Armenia,AM,ARM,2951776,Europe
698,13/05/2020,13,5,2020,146,1,Armenia,AM,ARM,2951776,Europe
699,12/05/2020,12,5,2020,79,1,Armenia,AM,ARM,2951776,Europe
700,11/05/2020,11,5,2020,138,1,Armenia,AM,ARM,2951776,Europe
